Id_Registro;Id_Pais;Id_Pvcia;Id_Dpto;Fecha_Medicion;Id_Zona;Id_Actividad;Ingreso_Bruto;Costos_Directos;Margen_Bruto;Costos_Indirectos;Resultado_Neto;producción_(kg/ha);carga_(kg/ha);eficiencia_stock(%);destete(%)
1000549;32;6;90;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000550;32;6;91;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000551;32;6;142;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000552;32;6;146;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000553;32;6;197;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000554;32;6;205;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000555;32;6;218;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000556;32;6;220;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000557;32;6;221;01/11/2017;12;3;4837;3855;982;2121;-1139;284;482;59;-99999
1000580;32;1;149;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000581;32;1;173;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000582;32;1;182;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000584;32;1;215;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000585;32;4;84;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000589;32;8;38;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000590;32;8;42;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000591;32;8;51;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000592;32;8;132;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000593;32;8;162;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000594;32;8;165;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000595;32;8;167;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1000596;32;8;213;01/11/2017;16;3;4340;3320;1020;1976;-956;260;492;53;-99999
1001099;32;2;1;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001100;32;2;2;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001101;32;2;3;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001102;32;2;4;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001103;32;2;22;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001104;32;2;47;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001105;32;2;66;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001106;32;2;71;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001107;32;2;96;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001108;32;2;120;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001109;32;2;121;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001110;32;2;129;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001111;32;2;135;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001112;32;2;143;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001113;32;2;163;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001114;32;2;189;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001115;32;7;65;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001116;32;7;114;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001117;32;7;153;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001118;32;7;154;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001119;32;7;155;01/02/2018;4;2;823;215;608;482;127;28;122;23;60
1001270;32;13;9;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001271;32;13;11;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001272;32;13;13;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001273;32;13;18;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001274;32;13;31;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001275;32;13;44;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001276;32;13;64;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001277;32;13;94;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001278;32;13;101;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001279;32;13;102;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001280;32;13;105;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001281;32;13;126;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001282;32;13;138;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001283;32;13;144;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001284;32;13;149;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001285;32;13;161;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001286;32;13;175;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001287;32;13;181;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001288;32;13;192;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001289;32;13;201;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001290;32;13;203;01/02/2018;19;2;806;239;567;488;79;27;101;27;60
1001140;32;5;21;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001141;32;5;31;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001142;32;5;48;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001143;32;5;60;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001144;32;5;81;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001145;32;5;88;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001146;32;5;100;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001149;32;5;179;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001150;32;5;191;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001151;32;5;195;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001152;32;5;196;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001153;32;12;80;01/02/2018;7;2;1191;406;785;497;288;43;205;21;60
1001120;32;2;10;01/02/2018;5;2;560;169;391;352;39;19;85;22;60
1001121;32;2;72;01/02/2018;5;2;560;169;391;352;39;19;85;22;60
1001122;32;7;22;01/02/2018;5;2;560;169;391;352;39;19;85;22;60
1001123;32;7;148;01/02/2018;5;2;560;169;391;352;39;19;85;22;60
1001124;32;7;164;01/02/2018;5;2;560;169;391;352;39;19;85;22;60
1001294;32;9;50;01/02/2018;21;2;254;127;127;132;-5;8;32;26;60
1001295;32;9;7;01/02/2018;21;2;254;127;127;132;-5;8;32;26;60
1001296;32;9;13;01/02/2018;21;2;254;127;127;132;-5;8;32;26;60
1001297;32;9;151;01/02/2018;21;2;254;127;127;132;-5;8;32;26;60
1001207;32;8;29;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001208;32;8;41;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001209;32;8;55;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001210;32;8;95;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001211;32;8;123;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001212;32;8;124;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001213;32;8;219;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001214;32;11;15;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001215;32;11;18;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001216;32;11;104;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001217;32;11;121;01/02/2018;14;2;488;152;335;165;170;17;59;29;65
1001125;32;4;28;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001126;32;4;31;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001127;32;4;45;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001128;32;4;54;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001129;32;4;98;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001130;32;4;137;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001131;32;4;156;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001132;32;4;159;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001133;32;4;170;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001134;32;4;183;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001135;32;4;186;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001136;32;4;199;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001137;32;4;204;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001138;32;4;212;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001139;32;4;216;01/02/2018;6;2;880;207;673;557;116;30;103;29;65
1001247;32;10;26;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001248;32;10;27;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001249;32;10;31;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001250;32;10;39;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001251;32;10;72;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001252;32;10;75;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001253;32;10;89;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001254;32;10;106;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001255;32;10;107;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001256;32;10;112;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001257;32;10;113;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001258;32;10;178;01/02/2018;17;2;493;173;319;308;11;17;71;24;55
1001218;32;8;93;01/02/2018;15;2;1019;358;661;273;388;34;109;31;70
1001219;32;8;127;01/02/2018;15;2;1019;358;661;273;388;34;109;31;70
1001220;32;8;210;01/02/2018;15;2;1019;358;661;273;388;34;109;31;70
1001221;32;11;40;01/02/2018;15;2;1019;358;661;273;388;34;109;31;70
1001222;32;11;52;01/02/2018;15;2;1019;358;661;273;388;34;109;31;70
1001223;32;11;108;01/02/2018;15;2;1019;358;661;273;388;34;109;31;70
1001291;32;3;115;01/02/2018;20;2;214;128;86;118;-33;7;19;37;70
1001292;32;3;208;01/02/2018;20;2;214;128;86;118;-33;7;19;37;70
1001293;32;3;172;01/02/2018;20;2;214;128;86;118;-33;7;19;37;70
1001147;32;5;140;01/02/2018;8;2;1885;409;1476;323;1153;63;215;29;67
1001190;32;6;49;01/02/2018;11;2;1948;519;1429;768;661;70;231;30;67
1001191;32;6;61;01/02/2018;11;2;1948;519;1429;768;661;70;231;30;67
1001192;32;6;62;01/02/2018;11;2;1948;519;1429;768;661;70;231;30;67
1001193;32;6;63;01/02/2018;11;2;1948;519;1429;768;661;70;231;30;67
1001194;32;6;110;01/02/2018;11;2;1948;519;1429;768;661;70;231;30;67
1001300;32;5;56;01/02/2018;8;2;1885;409;1476;323;1153;63;215;29;67
1001301;32;5;136;01/02/2018;8;2;1885;409;1476;323;1153;63;215;29;67
1001302;32;5;202;01/02/2018;8;2;1885;409;1476;323;1153;63;215;29;67
1001154;32;1;4;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001155;32;1;8;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001156;32;1;15;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001157;32;1;17;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001158;32;1;25;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001159;32;1;30;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001160;32;1;37;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001161;32;1;43;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001162;32;1;59;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001163;32;1;67;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001164;32;1;69;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001165;32;1;74;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001166;32;1;77;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001167;32;1;78;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001168;32;1;79;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001169;32;1;76;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001170;32;1;81;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001171;32;1;111;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001172;32;1;116;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001173;32;1;118;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001174;32;1;125;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001175;32;1;128;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001176;32;1;129;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001177;32;1;131;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001178;32;1;134;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001179;32;1;139;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001180;32;1;141;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001181;32;1;145;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001182;32;1;152;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001183;32;1;160;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001184;32;1;166;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001185;32;1;176;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001186;32;1;180;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001187;32;1;198;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001188;32;1;206;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001189;32;1;211;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001303;32;1;119;01/02/2018;10;2;2849;424;2425;1330;1095;92;293;31;72
1001224;32;1;7;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001225;32;1;35;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001226;32;1;86;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001227;32;1;92;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001231;32;1;214;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001234;32;4;168;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001235;32;8;12;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001236;32;8;31;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001245;32;11;83;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001246;32;11;87;01/02/2018;16;1;1936;726;1210;500;709;65;186;35;75
1001083;32;4;85;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001084;32;4;103;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001085;32;4;133;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001086;32;4;158;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001087;32;4;169;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001088;32;4;171;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001089;32;4;188;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001090;32;4;209;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001091;32;4;217;01/02/2018;2;1;4589;2544;2045;1909;136;157;436;36;65
1001092;32;2;6;01/02/2018;3;1;1223;682;541;536;5;46;195;24;60
1001093;32;2;40;01/02/2018;3;1;1223;682;541;536;5;46;195;24;60
1001094;32;2;69;01/02/2018;3;1;1223;682;541;536;5;46;195;24;60
1001095;32;2;157;01/02/2018;3;1;1223;682;541;536;5;46;195;24;60
1001096;32;2;185;01/02/2018;3;1;1223;682;541;536;5;46;195;24;60
1001097;32;2;200;01/02/2018;3;1;1223;682;541;536;5;46;195;24;60
1001098;32;2;207;01/02/2018;3;1;1223;682;541;536;5;46;195;24;60
1001080;32;1;24;01/02/2018;1;1;3497;1730;1766;1797;-31;117;336;35;69
1001081;32;1;57;01/02/2018;1;1;3497;1730;1766;1797;-31;117;336;35;69
1001082;32;1;53;01/02/2018;1;1;3497;1730;1766;1797;-31;117;336;35;69
1001148;32;5;147;01/02/2018;9;1;798;314;484;235;249;29;144;20;50
1001298;32;5;192;01/02/2018;9;1;798;314;484;235;249;29;144;20;50
1001299;32;5;67;01/02/2018;9;1;798;314;484;235;249;29;144;20;50
1001206;32;6;99;01/02/2018;13;3;1157;625;532;397;135;51;132;39;-99999
1001259;32;12;18;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001260;32;12;36;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001261;32;12;97;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001262;32;12;108;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001263;32;12;117;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001264;32;12;177;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001265;32;12;184;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001266;32;12;187;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001267;32;12;189;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001268;32;12;192;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001269;32;13;173;01/02/2018;18;3;3048;1317;1731;1379;352;125;322;39;-99999
1001195;32;6;45;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001196;32;6;58;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001197;32;6;90;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001198;32;6;91;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001199;32;6;142;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001200;32;6;146;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001201;32;6;197;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001202;32;6;205;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001203;32;6;218;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001204;32;6;220;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001205;32;6;221;01/02/2018;12;3;5852;4424;1429;2454;-1025;284;482;59;-99999
1001228;32;1;149;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001229;32;1;173;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001230;32;1;182;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001232;32;1;215;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001233;32;4;84;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001237;32;8;38;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001238;32;8;42;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001239;32;8;51;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001240;32;8;132;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001241;32;8;162;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001242;32;8;165;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001243;32;8;167;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
1001244;32;8;213;01/02/2018;16;3;5956;3663;2293;2522;-230;260;492;53;-99999
